Date,Close,High,Low,Open,Volume,Ticker,Target,Retorno_real
2020-01-02,11.858535766601562,11.858535766601562,11.707889375248902,11.785143972699212,37774500,PETR4.SA,1,0.6227483862086554
2020-01-03,11.761969566345217,12.067123722628525,11.761969566345217,11.928065722079166,71595600,PETR4.SA,0,-1.3924818960923508
2020-01-06,11.901023864746094,11.951239568767514,11.568830899296604,11.754241029327162,81844000,PETR4.SA,1,1.248764893051835
2020-01-07,11.854671478271484,11.928062526227258,11.769691284368912,11.904886444596716,32822000,PETR4.SA,0,-0.42180130452250497
2020-01-08,11.781282424926758,11.885575921575064,11.680851732238152,11.854674226651994,48215600,PETR4.SA,0,-0.6190958968761453
2020-01-09,11.742650985717772,11.827631169387708,11.684710420240984,11.769689867156655,36102700,PETR4.SA,0,-0.22973316836780747
2020-01-10,11.692438125610352,11.758104308080004,11.638359616264852,11.738790291615755,25397500,PETR4.SA,0,-0.3948632257150902
2020-01-13,11.715616226196287,11.75424352902252,11.669263315453907,11.72334183411244,30676800,PETR4.SA,0,-0.06589936577360529
2020-01-14,11.588142395019531,11.692435853395729,11.49930014681207,11.676984643226994,39796500,PETR4.SA,0,-0.7608321062492304
2020-01-15,11.414323806762695,11.561107405759987,11.410461739674687,11.549518994232464,34405700,PETR4.SA,0,-1.1705698526257418
2020-01-16,11.402735710144045,11.472264703227948,11.329343913360535,11.433637402986392,28997400,PETR4.SA,0,-0.2702700090373322
2020-01-17,11.530202865600586,11.530202865600586,11.410458923059052,11.479987164797985,34908000,PETR4.SA,1,0.437419485594739
2020-01-20,11.588142395019531,11.626769683687112,11.45294725306012,11.472261265771037,31241400,PETR4.SA,1,1.0100984153336945
2020-01-21,11.441364288330078,11.56497107350575,11.414324659412664,11.510892552425478,28577400,PETR4.SA,0,-0.6040214846827789
2020-01-22,11.31389331817627,11.51475395119466,11.306167710857052,11.483852258672256,32491500,PETR4.SA,0,-1.4799819491550708
2020-01-23,11.452948570251465,11.49543866634797,11.132343289920293,11.236636760291168,53752100,PETR4.SA,1,1.9250583121518654
2020-01-24,11.317755699157717,11.503166596191893,11.255952312397817,11.41818638683117,36898700,PETR4.SA,0,-0.8795677725955001
2020-01-27,10.827190399169922,11.06281551293619,10.688132423550575,11.058952709529606,66105300,PETR4.SA,0,-2.0956985389762326
2020-01-28,11.12462043762207,11.255952824652368,10.977837571575895,10.981700375518496,47259100,PETR4.SA,1,1.3014383676155077
2020-01-29,11.14393138885498,11.2327736448085,11.074402410542028,11.201871958531,42297500,PETR4.SA,0,-0.5172400638974715
2020-01-30,11.178696632385254,11.2173239270274,10.885130224561063,10.92375751920321,44266800,PETR4.SA,1,2.333804212825836
2020-01-31,10.989423751831056,11.1400693912289,10.935345244370664,11.058951998415496,55446700,PETR4.SA,0,-0.628705564454949
2020-02-03,10.885129928588867,11.097578938212518,10.877404322519627,11.016462284748547,39452800,PETR4.SA,0,-1.1921463784385629
2020-02-04,11.058952331542969,11.217324318782197,11.03191344537547,11.06667793809208,57658400,PETR4.SA,0,-0.06980962663167499
2020-02-05,10.966246604919434,11.286851889917914,10.966246604919434,11.221185711701148,67994500,PETR4.SA,0,-2.271944456955835
2020-02-06,11.271402359008787,11.398871923081185,10.861954779981456,11.08599221794974,126114000,PETR4.SA,1,1.6724722281406952
2020-02-07,11.174835205078123,11.337069273145708,11.09758060628234,11.201874093630313,54514600,PETR4.SA,0,-0.2413782580145613
2020-02-10,11.252090454101562,11.252090454101562,11.062817474151172,11.159385366172058,45328100,PETR4.SA,1,0.8307365046333575
2020-02-11,11.387286186218262,11.445226776806823,11.302306702472006,11.356384488787388,37518200,PETR4.SA,1,0.27210858756485823
2020-02-12,11.638358116149902,11.696299421319964,11.445222396927836,11.449085199722791,64851000,PETR4.SA,1,1.6531706518499285
2020-02-13,11.479989051818848,11.669262003965338,11.449087360381755,11.499303069438554,55277100,PETR4.SA,0,-0.1679581580125202
2020-02-14,11.364108085632324,11.572694322177645,11.33320639367174,11.534067759792752,30399900,PETR4.SA,0,-1.4735449600261525
2020-02-17,11.340930938720703,11.499302187280806,11.321616922582653,11.445223678848649,38684900,PETR4.SA,0,-0.9112337430388879
2020-02-18,11.491578102111816,11.499303709589771,11.182561170538332,11.225050538158136,33890900,PETR4.SA,1,2.3743996790718533
2020-02-19,11.800593376159668,11.800593376159668,11.495439291187475,11.537929389593549,44181800,PETR4.SA,1,2.2765262093129546
2020-02-20,11.557243347167969,11.931926438158532,11.4915771624836,11.897161944104784,73522900,PETR4.SA,0,-2.8571402031326474
2020-02-21,11.255950927734377,11.464537884955336,11.213461565035376,11.398871702506634,47805100,PETR4.SA,0,-1.2538151011983811
2020-02-26,10.124176025390623,10.579976529660447,10.054647771764325,10.444782089202826,89207100,PETR4.SA,0,-3.0695332949418455
2020-02-27,9.77266788482666,10.247782352302265,9.614296641252912,9.934901931506396,100112100,PETR4.SA,0,-1.632970791238967
2020-02-28,9.78812026977539,9.87309973802381,9.510005043617836,9.71859127904739,89095300,PETR4.SA,1,0.7154225209357318
2020-03-02,10.247782707214355,10.332762168226132,9.842197208091166,9.849922814570704,71596400,PETR4.SA,1,4.039218379002009
2020-03-03,10.062373161315918,10.614741572559602,9.950354799620373,10.263234535723528,86855700,PETR4.SA,0,-1.9570962127823017
2020-03-04,10.386839866638184,10.40615388270048,10.135763551863372,10.394565473063102,42320500,PETR4.SA,0,-0.07432351496499291
2020-03-05,9.768807411193848,10.301861801906076,9.544769215045177,10.170529421907291,69722300,PETR4.SA,0,-3.949863316339617
2020-03-06,8.818577766418457,9.320730390448867,8.710421487921495,9.309142717693232,138597600,PETR4.SA,0,-5.269711359590536
2020-03-09,6.199657440185547,7.041729449783039,5.9524439095713975,6.879495386128895,254813800,PETR4.SA,0,-9.882090295664762
