Date,Close,High,Low,Open,Volume,Ticker,Target,Retorno_real
2020-01-02,115.34874725341795,115.34874725341795,111.5606918334961,112.94029235839844,3164766,MGLU3.SA,1,2.1325027983606244
2020-01-03,114.31989288330078,115.34874725341795,112.94029235839844,113.40795135498048,2858647,MGLU3.SA,1,0.8041248584641231
2020-01-06,114.4134292602539,115.30198669433594,111.7711410522461,113.17412567138672,2925106,MGLU3.SA,1,1.095041451847076
2020-01-07,114.08606719970705,115.04476928710938,113.40795135498048,114.4368133544922,2867329,MGLU3.SA,0,-0.3064976597160618
2020-01-08,117.5935287475586,117.73382568359376,113.40795135498048,113.68855285644533,4277365,MGLU3.SA,1,3.4348012996911703
2020-01-09,121.7790985107422,122.12984466552734,117.8975067138672,118.0845718383789,4717085,MGLU3.SA,1,3.1287124260567714
2020-01-10,121.12437438964844,124.04725646972656,119.37064361572266,121.80248260498048,4007640,MGLU3.SA,0,-0.5567277454690548
2020-01-13,126.80645751953124,126.80645751953124,121.94277954101562,122.0596923828125,3667950,MGLU3.SA,1,3.888888333284984
2020-01-14,126.26864624023438,128.723876953125,125.33332824707033,126.26864624023438,3547521,MGLU3.SA,0,0.0
2020-01-15,125.47362518310548,127.11044311523438,124.39800262451172,125.52039337158205,3952173,MGLU3.SA,0,-0.0372594342802234
2020-01-16,125.00596618652344,127.95223236083984,122.29352569580078,126.73631286621094,3583274,MGLU3.SA,0,-1.365312466928195
2020-01-17,127.0870590209961,127.2741241455078,124.16416931152344,125.80098724365234,2585629,MGLU3.SA,1,1.0223065856016504
2020-01-20,130.9452667236328,130.9452667236328,126.38556671142578,126.54924774169922,3167204,MGLU3.SA,1,3.473761448907501
2020-01-21,130.7348175048828,132.6756134033203,130.0333251953125,130.29054260253906,3448775,MGLU3.SA,1,0.34098783646871705
2020-01-22,130.22039794921875,133.5174102783203,128.20944213867188,132.13780212402344,3855607,MGLU3.SA,0,-1.4510640740073972
2020-01-23,132.30148315429688,132.62884521484375,128.4432830810547,130.19700622558594,3500351,MGLU3.SA,1,1.616378893585782
2020-01-24,131.2960205078125,133.40049743652344,130.9452667236328,132.74575805664062,3215444,MGLU3.SA,0,-1.0921159139484846
2020-01-27,125.80098724365234,129.30845642089844,125.68407440185548,128.723876953125,3217625,MGLU3.SA,0,-2.270666311998225
2020-01-28,133.26019287109375,133.26019287109375,126.29203033447266,126.29203033447266,4429013,MGLU3.SA,1,5.517499812273638
2020-01-29,133.96168518066406,135.83233642578125,132.4651641845703,134.47610473632812,4254999,MGLU3.SA,0,-0.3825360324592257
2020-01-30,132.1144256591797,132.5820770263672,128.6537322998047,131.81044006347656,4736714,MGLU3.SA,1,0.2306233068918769
2020-01-31,130.47760009765625,133.6343231201172,129.07461547851562,130.1034698486328,4146288,MGLU3.SA,1,0.28756362106154004
2020-02-03,132.1845703125,133.16665649414062,130.15023803710938,132.06765747070312,2626471,MGLU3.SA,1,0.08852496064209366
2020-02-04,134.8268585205078,137.1885528564453,133.58755493164062,134.68655395507812,3514592,MGLU3.SA,1,0.10417117470871155
2020-02-05,133.9850616455078,137.5860595703125,133.35372924804688,136.79103088378906,3686896,MGLU3.SA,0,-2.0512815936485365
2020-02-06,130.54776000976562,135.97262573242188,130.47760009765625,135.62188720703125,4401044,MGLU3.SA,0,-3.741377812800823
2020-02-07,126.80645751953124,130.78158569335938,125.09949493408205,130.2437744140625,4178576,MGLU3.SA,0,-2.6391410337998735
2020-02-10,122.4805908203125,129.8462677001953,120.51641082763672,126.26864624023438,5487385,MGLU3.SA,0,-2.9999968580599585
2020-02-11,126.89999389648438,128.13929748535156,120.960693359375,124.39800262451172,4057933,MGLU3.SA,1,2.011279296440775
2020-02-12,130.80496215820312,132.23133850097656,126.8532257080078,127.5079574584961,4501544,MGLU3.SA,1,2.585724660188528
2020-02-13,133.40049743652344,133.9850616455078,126.50247955322266,128.41989135742188,5878010,MGLU3.SA,1,3.878375870323234
2020-02-14,131.71690368652344,135.52835083007812,130.9452667236328,134.68655395507812,3921638,MGLU3.SA,0,-2.2048602338917602
2020-02-17,137.6094512939453,140.11143493652344,133.6343231201172,135.62188720703125,7887668,MGLU3.SA,1,1.465518676848952
2020-02-18,136.1363067626953,138.1940155029297,134.45272827148438,136.2064666748047,4087784,MGLU3.SA,0,-0.05150997145890511
2020-02-19,135.29452514648438,137.7263641357422,134.70994567871094,136.44029235839844,3903890,MGLU3.SA,0,-0.8397572242841476
2020-02-20,132.20794677734375,135.9258575439453,130.54776000976562,135.4582061767578,4763914,MGLU3.SA,0,-2.3994555155800876
2020-02-21,131.9975128173828,135.20098876953125,129.5422821044922,130.12686157226562,4099331,MGLU3.SA,1,1.4375596418102545
2020-02-26,123.64974212646484,126.38556671142578,121.03083801269533,124.07064056396484,5743083,MGLU3.SA,0,-0.3392409643303204
2020-02-27,117.49999237060548,124.86566162109376,116.9621810913086,121.59203338623048,6288606,MGLU3.SA,0,-3.365385791869155
2020-02-28,118.13134002685548,118.13134002685548,110.4149169921875,114.57711029052734,8424808,MGLU3.SA,1,3.102041696911242
2020-03-02,122.87810516357422,124.95919799804688,116.49452209472656,118.55223083496094,6907942,MGLU3.SA,1,3.6489185383912535
2020-03-03,123.57959747314452,128.13929748535156,120.82038879394533,123.1820831298828,6242974,MGLU3.SA,1,0.32270467681779735
2020-03-04,122.64427185058594,127.34426879882812,121.28805541992188,127.20397186279295,4847778,MGLU3.SA,0,-3.5845578918913654
2020-03-05,111.7477569580078,121.59203338623048,108.96517181396484,121.59203338623048,9064886,MGLU3.SA,0,-8.096152481431803
2020-03-06,105.99551391601562,108.52088928222656,100.66417694091795,103.18954467773438,12121070,MGLU3.SA,1,2.7192379296220555
2020-03-09,94.3741226196289,99.05074310302734,90.67959594726562,91.24079132080078,10389818,MGLU3.SA,1,3.4341342873840226
2020-03-10,109.87710571289062,109.9238739013672,98.86367797851562,105.223876953125,8779209,MGLU3.SA,1,4.422217556038674
2020-03-11,100.73432159423828,109.36267852783205,93.29850006103516,105.223876953125,8588644,MGLU3.SA,0,-4.266669779604034
2020-03-12,79.50247955322266,90.79651641845705,71.48208618164062,84.1791000366211,7487977,MGLU3.SA,0,-5.5555600871997095
2020-03-13,98.20894622802734,99.9860610961914,79.9935302734375,99.37810516357422,12889959,MGLU3.SA,0,-1.176475375156796
2020-03-16,79.66616821289062,93.32188415527344,79.66616821289062,81.84078979492188,9877311,MGLU3.SA,0,-2.657136603251821
2020-03-17,83.17362976074219,88.10746002197266,76.81343078613281,84.4596939086914,11570287,MGLU3.SA,0,-1.522695724352933
2020-03-18,67.36666107177734,78.61392974853516,61.89501953125,74.87263488769531,13016717,MGLU3.SA,0,-10.024989540139066
2020-03-19,71.43531799316406,73.35272979736328,58.457706451416016,64.30348205566406,12051789,MGLU3.SA,1,11.090901626954437
2020-03-20,71.66915130615234,84.34278106689453,71.66915130615234,76.6965103149414,12131334,MGLU3.SA,0,-6.554873211499523
