Date,Close,High,Low,Open,Volume,Ticker,Target,Retorno_real
2020-01-02,25.420263290405277,25.50058848083964,25.122590553382373,25.207639906817487,26319800,BBAS3.SA,1,0.8434878646861546
2020-01-03,25.37773895263672,25.472238435763185,24.971392436892323,25.089516340193477,18930800,BBAS3.SA,1,1.148777076987764
2020-01-06,25.04226875305176,25.23126772876289,24.7823965132698,25.23126772876289,19999800,BBAS3.SA,0,-0.749066506458874
2020-01-07,24.853273391723636,25.056446689310636,24.706800876552595,25.04227239492068,21277000,BBAS3.SA,0,-0.7547198601488659
2020-01-08,24.62647247314453,25.03754498138197,24.588673758867756,24.928869397070116,42937200,BBAS3.SA,0,-1.2130390637014827
2020-01-09,24.125629425048828,24.72569913890661,23.969704989649625,24.66427419746802,49486000,BBAS3.SA,0,-2.1839068448018195
2020-01-10,23.558631896972656,24.30517403916396,23.41688357148598,24.17287584236676,30696400,BBAS3.SA,0,-2.5410462098082074
2020-01-13,23.82322883605957,23.86102935168302,23.440508528724973,23.61533140741396,28363800,BBAS3.SA,1,0.8803494012382991
2020-01-14,23.69565963745117,23.85630824457528,23.506660639977632,23.757082779566257,17530000,BBAS3.SA,0,-0.2585466518975124
2020-01-15,23.260963439941406,23.634235481064135,23.08141456659673,23.59171079533588,29003800,BBAS3.SA,0,-1.4019642672962258
2020-01-16,23.364910125732425,23.520832752120725,23.142836594664992,23.3743602549723,23745200,BBAS3.SA,0,-0.0404294668893149
2020-01-17,23.681480407714844,23.752355472996797,23.49720740089511,23.55863233731095,22843600,BBAS3.SA,1,0.5214567155043768
2020-01-20,23.53028106689453,23.790153292454352,23.279858969845872,23.62478054957839,16996600,BBAS3.SA,0,-0.4000015258789126
2020-01-21,22.849889755249023,23.459409571873277,22.70341545594641,23.412158925762174,28958400,BBAS3.SA,0,-2.401611796229708
2020-01-22,23.029438018798828,23.147561927424857,22.816814622786413,23.06251256901989,20918800,BBAS3.SA,0,-0.14341260572576087
2020-01-23,24.32407569885254,24.32407569885254,22.859339913667,22.934939145113454,43249000,BBAS3.SA,1,6.056857377949732
2020-01-24,24.002779006958008,24.32407619780306,24.002779006958008,24.286277482518408,18300600,BBAS3.SA,0,-1.1673195933978182
2020-01-27,23.766530990600582,24.13035285978132,23.497208612526048,23.65313304321545,24031800,BBAS3.SA,1,0.47942040987951795
2020-01-28,23.96025276184082,24.16815199083428,23.662581815209272,24.002777440277868,15292800,BBAS3.SA,0,-0.17716565736133796
2020-01-29,23.369632720947266,24.276825240392814,23.32238388034632,24.097276401739304,16800400,BBAS3.SA,0,-3.019609638288907
2020-01-30,23.53028106689453,23.620056386536668,22.854612198982373,23.010536615774893,25079800,BBAS3.SA,1,2.2587237307770023
2020-01-31,22.934938430786133,23.20898496033369,22.78373997260242,23.20426079707761,32252800,BBAS3.SA,0,-1.1606591075954253
2020-02-03,23.048337936401367,23.218436664001484,22.684516058462883,22.939664149863056,20402800,BBAS3.SA,1,0.4737374785801306
2020-02-04,22.79791259765625,23.43578093382168,22.79791259765625,23.28930845203293,23533200,BBAS3.SA,0,-2.109963270866406
2020-02-05,23.813779830932617,24.2343006419066,23.199534086550944,23.2467847297337,47383400,BBAS3.SA,1,2.4390259031121135
2020-02-06,23.412158966064453,24.12090243710028,23.27041063234286,24.097278015217988,19325800,BBAS3.SA,0,-2.8431387508616797
2020-02-07,23.43578147888184,23.775978894043664,23.27513289976961,23.412157058923977,15590000,BBAS3.SA,1,0.10090663537923451
2020-02-10,23.204259872436523,23.62005651708701,23.09558609759914,23.487756519627293,15570600,BBAS3.SA,0,-1.2069975561687591
2020-02-11,24.24847221374512,24.404396615116884,23.473579776743414,23.586977702806937,36193000,BBAS3.SA,1,2.8044903390037264
2020-02-12,24.390226364135746,24.739873958500517,23.941355110093877,24.508350283492653,33234200,BBAS3.SA,0,-0.4819741761095558
2020-02-13,24.01222801208496,24.35242544585755,23.837405131919738,24.26265012170767,27612600,BBAS3.SA,0,-1.032130077986231
2020-02-14,23.55390739440918,24.0783778534711,23.42160918939459,24.04057913879316,20045400,BBAS3.SA,0,-2.0243761249439296
2020-02-17,23.19953727722168,23.73818386901964,23.19953727722168,23.66258463195768,13498000,BBAS3.SA,0,-1.9568756411783936
2020-02-18,23.421606063842773,23.57753047245472,23.0105354085267,23.133383467871088,17858200,BBAS3.SA,1,1.2459163026108346
2020-02-19,23.47830581665039,23.78070451599726,23.223159561392123,23.38853230113616,22296200,BBAS3.SA,1,0.3838356095130878
2020-02-20,23.237335205078125,23.648405898100037,23.00108739030704,23.62478147710848,24104400,BBAS3.SA,0,-1.6399993896484375
2020-02-21,23.25623321533203,23.25623321533203,22.83571243406758,23.06251009803849,12871200,BBAS3.SA,1,0.839991468708417
2020-02-26,21.563247680664062,22.22592513850865,21.52510889980765,22.216389988633576,30428200,BBAS3.SA,0,-2.939911967262353
2020-02-27,21.830228805541992,22.68837238294271,21.158016124402955,21.35824883771735,62945800,BBAS3.SA,1,2.2098252127822087
2020-02-28,22.34034919738769,22.34034919738769,21.24859888904653,22.00185949891678,52758400,BBAS3.SA,1,1.5384595037868374
2020-03-02,22.478605270385746,22.64069920409854,22.07336952678168,22.32127800296855,26420400,BBAS3.SA,1,0.7048309124426986
2020-03-03,21.820695877075195,22.578723175024205,21.50604313935925,22.268837103929958,43107400,BBAS3.SA,0,-2.0124141407261686
2020-03-04,21.84453392028809,22.25930304522804,21.453601766915835,22.144884854245326,38468000,BBAS3.SA,0,-1.3562993708664846
2020-03-05,20.552547454833984,21.7253437249953,20.166382030863964,21.57755161538217,51693600,BBAS3.SA,0,-4.750326537592348
2020-03-06,20.166383743286133,20.36661829004369,19.661033437870067,19.928010408687847,38051400,BBAS3.SA,1,1.1961722706365334
2020-03-09,17.93997573852539,19.160445916262656,17.30590186384956,18.33090781966236,50349200,BBAS3.SA,0,-2.132638955925812
2020-03-10,18.883934020996094,19.39881942794987,17.939975926044138,18.841026752196274,64873400,BBAS3.SA,1,0.22773317698738302
2020-03-11,17.253461837768555,18.50730612580143,16.319038773683307,18.402421273364254,50007000,BBAS3.SA,0,-6.243523167566589
2020-03-12,14.973394393920898,15.308798793906114,12.72618710738828,13.991140087241074,63084800,BBAS3.SA,1,7.02054514896588
2020-03-13,17.484132766723633,18.04952641854057,15.19380127496064,17.364345619817026,81556200,BBAS3.SA,1,0.6898454426632677
2020-03-16,14.566116333007812,15.716072717263073,14.15883986606858,14.614031372748316,62690400,BBAS3.SA,0,-0.32787010317942833
2020-03-17,15.270466804504396,15.950857876246896,14.403207150939457,15.045266369931822,54067400,BBAS3.SA,1,1.4968191923982197
2020-03-18,12.750144958496094,14.451122178972549,12.13204280545939,13.976765159013508,76586600,BBAS3.SA,0,-8.776138015929794
2020-03-19,12.251829147338867,13.267624547593025,11.18332802429608,12.21828889268154,83329800,BBAS3.SA,1,0.2745086071537929
2020-03-20,11.787055015563965,13.368244932449157,11.657684682208805,12.93701140183532,59350200,BBAS3.SA,0,-8.888887476038061
2020-03-23,10.603558540344238,11.978715479509448,10.498146173129802,11.978715479509448,53616200,BBAS3.SA,0,-11.480003356933604
2020-03-24,12.41953182220459,12.6878547839028,11.403736382063364,11.59539655432266,51598600,BBAS3.SA,1,7.107434955078788
2020-03-25,13.909685134887695,14.64757355394169,12.328494098794584,12.424324190886344,50041200,BBAS3.SA,1,11.955265503220799
2020-03-26,14.609240531921388,15.174636019473448,14.02947117143715,14.058219831204914,51320000,BBAS3.SA,1,3.9195624149608075
2020-03-27,13.531157493591309,14.134884890090722,13.425745121721317,13.789898198049702,41604800,BBAS3.SA,0,-1.8763061245440298
2020-03-30,13.89051914215088,14.115718676834993,13.56469791654594,13.847395690885312,31537200,BBAS3.SA,1,0.3114192172175262
2020-03-31,13.363455772399902,14.134885403838169,13.143047828505276,13.991141172072416,37808400,BBAS3.SA,0,-4.486305955695953
2020-04-01,12.798059463500977,13.071174950170526,12.481821440939902,12.889097959057493,39653200,BBAS3.SA,0,-0.706321697962897
2020-04-02,12.946595191955566,13.320330509301742,12.6063992159649,12.913054936696645,31444800,BBAS3.SA,1,0.2597391200095212
2020-04-03,12.218290328979492,12.88430664661984,11.978716008803424,12.86514117623558,37936200,BBAS3.SA,0,-5.027934310203665
2020-04-06,13.349081039428713,13.559905777278615,12.812434175121046,13.008885039060514,42828000,BBAS3.SA,1,2.6151049789949337
2020-04-07,13.976764678955078,14.614032279505237,13.976764678955078,14.110926615772163,43029400,BBAS3.SA,0,-0.9507663137240653
